Pledge Date,Amount,Stage,Campaign Name,Zip/Postal Code,Account ID
12/3/12,$250.00 ,Posted,FY13 Annual Appeal,80211,0015000000VRRSf
12/3/12,"$1,000.00 ",Posted,FY13 Annual Appeal,95070,0015000000VRR9p
12/3/12,"$250,000.00 ",Posted,FY13 Annual Appeal,10019,0015000000afPKJ
12/3/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR3M
12/3/12,$50.00 ,Posted,FY13 Annual Appeal,90405,0015000000aEJaC
12/3/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94920,0015000000bzRLt
12/3/12,"$2,500.00 ",Posted,FY13 Annual Appeal,10038,0015000000VRRHa
12/3/12,$150.00 ,Posted,FY13 Annual Appeal,95219,0015000000VRRBa
12/3/12,"$15,000.00 ",Posted,FY13 Annual Appeal,94131,0015000000VRRAZ
12/3/12,$50.00 ,Posted,FY13 Annual Appeal,10011,0015000000VRRUO
12/3/12,$500.00 ,Posted,FY13 Annual Appeal,94115,0015000000VRR5S
12/3/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94306,0015000000aFPSx
12/3/12,$125.00 ,Posted,FY13 Annual Appeal,91711,0015000000VRR8n
12/3/12,$500.00 ,Posted,FY13 Annual Appeal,94010,0015000000jCZmH
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94306,0015000000VRRCN
12/4/12,$50.00 ,Posted,FY13 Annual Appeal,94109,0015000000airXG
12/4/12,$50.00 ,Posted,FY13 Annual Appeal,94107,0015000000e1sfn
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94121,0015000000VRRAb
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94121,0015000000VRRAb
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94102,0015000000eYKNz
12/4/12,$250.00 ,Posted,FY13 Annual Appeal,94123,0015000000VRR0Z
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94105,0015000000VRRbP
12/4/12,$250.00 ,Posted,FY13 Annual Appeal,94957,0015000000YKNps
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,94115,0015000000ZiyCo
12/4/12,$250.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRRQK
12/4/12,$500.00 ,Posted,FY13 Annual Appeal,94618,0015000000cYnTz
12/4/12,$50.00 ,Posted,FY13 Annual Appeal,94123,0015000000e15ma
12/4/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94062,0015000000VRR4V
12/4/12,$250.00 ,Posted,FY13 Annual Appeal,95032,0015000000jDEV5
12/4/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000VRRAC
12/4/12,$50.00 ,Posted,FY13 Annual Appeal,94904,0015000000jDE60
12/4/12,$200.00 ,Posted,FY13 Annual Appeal,94559,0015000000VRR54
12/4/12,$25.00 ,Posted,FY13 Annual Appeal,7079,0015000000VRR1f
12/4/12,"$5,031.00 ",Posted,FY13 Annual Appeal,94111,0015000000VRRMf
12/4/12,"$50,000.00 ",Posted,FY13 Annual Appeal,94010,0015000000VRR1r
12/4/12,"$1,000.00 ",Posted,FY13 Annual Appeal,10014,0015000000VRRbD
12/4/12,$100.00 ,Posted,FY13 Annual Appeal,96740,0015000000VRR5d
12/5/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000jDENF
12/5/12,$25.00 ,Posted,FY13 Annual Appeal,94158,0015000000aFOe7
12/5/12,"$13,227.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRRBO
12/5/12,$100.00 ,Posted,FY13 Annual Appeal,95448,0015000000VRR9H
12/5/12,"$1,500.00 ",Posted,FY13 Annual Appeal,94022,0015000000VRRBd
12/5/12,$50.00 ,Posted,FY13 Annual Appeal,94303,0015000000VRRFD
12/5/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRRFE
12/5/12,$100.00 ,Posted,FY13 Annual Appeal,2138,0015000000VRR2k
12/5/12,$500.00 ,Posted,FY13 Annual Appeal,94133,0015000000VRR7c
12/6/12,"$2,500.00 ",Posted,FY13 Annual Appeal,94103,0015000000VRReH
12/6/12,$50.00 ,Posted,FY13 Annual Appeal,94070,0015000000jDEfo
12/6/12,"$5,177.90 ",Posted,FY13 Annual Appeal,94118,0015000000aFK2R
12/6/12,$75.00 ,Posted,FY13 Annual Appeal,94115,0015000000jDCDM
12/6/12,$50.00 ,Posted,FY13 Annual Appeal,2140,0015000000jDEXA
12/6/12,$25.00 ,Posted,FY13 Annual Appeal,95363,0015000000VRR6e
12/6/12,"$20,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000c0xhw
12/6/12,$100.00 ,Posted,FY13 Annual Appeal,94022,0015000000c0lcI
12/6/12,"$2,000.00 ",Posted,FY13 Annual Appeal,94301,0015000000bT4qK
12/6/12,$31.00 ,Posted,FY13 Annual Appeal,94703,0015000000jDEtk
12/6/12,"$250,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000Yns5r
12/6/12,$250.00 ,Posted,FY13 Annual Appeal,94602,0015000000VRRBg
12/7/12,"$25,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000a8HjF
12/7/12,$50.00 ,Posted,FY13 Annual Appeal,94117,0015000000cZPHQ
12/7/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000ZikRn
12/7/12,$150.00 ,Posted,FY13 Annual Appeal,10022,0015000000VRR9V
12/7/12,$50.00 ,Posted,FY13 Annual Appeal,94110,0015000000cYqVD
12/7/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR8q
12/8/12,$500.00 ,Posted,FY13 Annual Appeal,94133,0015000000VRRaQ
12/8/12,$100.00 ,Posted,FY13 Annual Appeal,94114,0015000000VRRWB
12/8/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000iWZ6S
12/9/12,$100.00 ,Posted,FY13 Annual Appeal,94107,0015000000VRRc6
12/9/12,$50.00 ,Posted,FY13 Annual Appeal,94107,0015000000eWvQl
12/9/12,$100.00 ,Posted,FY13 Annual Appeal,10011,0015000000jDqeu
12/9/12,$500.00 ,Posted,FY13 Annual Appeal,94114,0015000000cYu8T
12/10/12,$100.00 ,Posted,FY13 Annual Appeal,94105,0015000000c1DWw
12/10/12,$250.00 ,Posted,FY13 Annual Appeal,11201,0015000000VRRMo
12/10/12,$500.00 ,Posted,FY13 Annual Appeal,94121,0015000000VRR50
12/10/12,$100.00 ,Posted,FY13 Annual Appeal,94040,0015000000VRRaP
12/10/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94062,0015000000VRR3O
12/10/12,$100.00 ,Posted,FY13 Annual Appeal,48059,0015000000jDgcE
12/10/12,$50.00 ,Posted,FY13 Annual Appeal,6907,0015000000VRRBR
12/10/12,$500.00 ,Posted,FY13 Annual Appeal,60610,0015000000VRRCZ
12/10/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94010,0015000000VRR1U
12/10/12,$50.00 ,Posted,FY13 Annual Appeal,94115,0015000000VRRFU
12/10/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000VRR6M
12/10/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR3q
12/10/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94133,0015000000VRR1p
12/11/12,$100.00 ,Posted,FY13 Annual Appeal,94549,0015000000gldCH
12/11/12,"$250,000.00 ",Posted,FY13 Annual Appeal,10019,0015000000VRRBb
12/11/12,$100.00 ,Posted,FY13 Annual Appeal,93710,0015000000VRRBh
12/11/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR76
12/11/12,"$2,500.00 ",Posted,FY13 Annual Appeal,94588,0015000000VRROh
12/11/12,$100.00 ,Posted,FY13 Annual Appeal,94806,0015000000cZPer
12/11/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000bzQkb
12/11/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR1G
12/11/12,$100.00 ,Posted,FY13 Annual Appeal,94602,0015000000bSuAP
12/11/12,$200.00 ,Posted,FY13 Annual Appeal,94109,0015000000Zicm6
12/12/12,$50.00 ,Posted,FY13 Annual Appeal,94041,0015000000jELyx
12/13/12,"$15,000.00 ",Posted,FY13 Annual Appeal,94109,0015000000jEM9C
12/13/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94028,0015000000jEJBO
12/13/12,"$5,046.34 ",Posted,FY13 Annual Appeal,94123,0015000000afsgp
12/13/12,$50.00 ,Posted,FY13 Annual Appeal,94957,0015000000jEM1N
12/14/12,"$1,500.00 ",Posted,FY13 Annual Appeal,94707,0015000000VRRQV
12/14/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94109,0015000000VRR0Q
12/14/12,$200.00 ,Posted,FY13 Annual Appeal,94591,0015000000VRR2X
12/14/12,$100.00 ,Posted,FY13 Annual Appeal,94941,0015000000VRR6x
12/14/12,$600.00 ,Posted,FY13 Annual Appeal,94105,0015000000jEM4q
12/14/12,$50.00 ,Posted,FY13 Annual Appeal,94109,0015000000VRRPE
12/14/12,"$2,500.00 ",Posted,FY13 Annual Appeal,94109,0015000000VRR90
12/14/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94920,0015000000VRRY6
12/14/12,$100.00 ,Posted,FY13 Annual Appeal,94025,0015000000jEM5o
12/14/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR4W
12/14/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94027,0015000000jEtZF
12/14/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRRXT
12/14/12,"$3,700.00 ",Posted,FY13 Annual Appeal,94109,0015000000VRRPo
12/15/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94025,0015000000VRRBc
12/15/12,"$1,000.00 ",Posted,FY13 Annual Appeal,92688,0015000000jEsVZ
12/15/12,"$3,000.00 ",Posted,FY13 Annual Appeal,94010,0015000000VRR2U
12/15/12,"$2,000.00 ",Posted,FY13 Annual Appeal,94303,0015000000jEsgB
12/15/12,$100.00 ,Posted,FY13 Annual Appeal,94114,0015000000VRR9F
12/16/12,$100.00 ,Posted,FY13 Annual Appeal,94025,0015000000jEssw
12/16/12,$750.00 ,Posted,FY13 Annual Appeal,94941,0015000000fk2PV
12/16/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94618,0015000000VRR6b
12/17/12,$300.00 ,Posted,FY13 Annual Appeal,94010,0015000000VRRN2
12/17/12,"$2,615.36 ",Posted,FY13 Annual Appeal,94107,0015000000Ziy9u
12/17/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94025,0015000000VRR0O
12/17/12,"$28,757.74 ",Posted,FY13 Annual Appeal,94027,0015000000VRR2B
12/17/12,$400.00 ,Posted,FY13 Annual Appeal,94115,0015000000VRReJ
12/17/12,$100.00 ,Posted,FY13 Annual Appeal,94115,0015000000VRR8H
12/17/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94117,0015000000YJpmU
12/17/12,$150.00 ,Posted,FY13 Annual Appeal,94114,0015000000VRRC9
12/18/12,$100.00 ,Posted,FY13 Annual Appeal,94110,0015000000YAcf2
12/18/12,$25.00 ,Posted,FY13 Annual Appeal,94115,0015000000jFH6R
12/18/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94010,0015000000bzQri
12/18/12,"$1,650.00 ",Posted,FY13 Annual Appeal,,0015000000VRRQZ
12/18/12,$50.00 ,Posted,FY13 Annual Appeal,94122,0015000000bRwMK
12/18/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR3e
12/18/12,$50.00 ,Posted,FY13 Annual Appeal,22201,0015000000jFHWk
12/18/12,"$50,000.00 ",Posted,FY13 Annual Appeal,94111,0015000000VRR95
12/18/12,$25.00 ,Posted,FY13 Annual Appeal,94941,0015000000jFHOa
12/18/12,$20.00 ,Posted,FY13 Annual Appeal,89506,0015000000jFHBM
12/18/12,"$3,600.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRRAi
12/18/12,"$1,000.00 ",Posted,FY13 Annual Appeal,98101,0015000000VRRBo
12/18/12,$100.00 ,Posted,FY13 Annual Appeal,94611,0015000000e0cZT
12/18/12,$100.00 ,Posted,FY13 Annual Appeal,94941,0015000000bzzF1
12/18/12,$75.00 ,Posted,FY13 Annual Appeal,94087,0015000000WVuLN
12/18/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94549,0015000000VRRdK
12/18/12,$100.00 ,Posted,FY13 Annual Appeal,65201,0015000000jEwDW
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRR9k
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000jFJEl
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94010,0015000000VRR5k
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94133,0015000000VRR89
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94549,0015000000aiMri
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94123,0015000000aEILq
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94024,0015000000eX08E
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94941,0015000000VRR6y
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94301,0015000000VRRH5
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94920,0015000000jFJz8
12/19/12,$36.00 ,Posted,FY13 Annual Appeal,94114,0015000000bRwMP
12/19/12,$20.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRR5b
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRRcB
12/19/12,$500.00 ,Posted,FY13 Annual Appeal,94611,0015000000VRR0x
12/19/12,$25.00 ,Posted,FY13 Annual Appeal,94109,0015000000jFJzw
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94131,0015000000bznpl
12/19/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000iIVss
12/19/12,$400.00 ,Posted,FY13 Annual Appeal,94549,0015000000VRRCn
12/19/12,$250.00 ,Posted,FY13 Annual Appeal,98121,0015000000VRRFT
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94118,0015000000jFJGN
12/19/12,$100.00 ,Posted,FY13 Annual Appeal,94118,0015000000jFJhJ
12/19/12,"$3,000.00 ",Posted,FY13 Annual Appeal,94904,0015000000eX0FI
12/19/12,$600.00 ,Posted,FY13 Annual Appeal,97232,0015000000VRRBe
12/19/12,$50.00 ,Posted,FY13 Annual Appeal,94025,0015000000jFK1E
12/19/12,$20.00 ,Posted,FY13 Annual Appeal,94564,0015000000eYrgb
12/20/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000bSWeV
12/20/12,$500.00 ,Posted,FY13 Annual Appeal,94123,0015000000VRRCj
12/20/12,$100.00 ,Posted,FY13 Annual Appeal,94123,0015000000VRRd8
12/20/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94105,0015000000eWvPf
12/20/12,"$4,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR2s
12/20/12,$50.00 ,Posted,FY13 Annual Appeal,94108,0015000000VRR4N
12/20/12,$10.00 ,Posted,FY13 Annual Appeal,94121,0015000000jG0qO
12/20/12,$150.00 ,Posted,FY13 Annual Appeal,94121,0015000000VRR7e
12/20/12,$50.00 ,Posted,FY13 Annual Appeal,94920,0015000000jG2j0
12/20/12,$500.00 ,Posted,FY13 Annual Appeal,22903,0015000000caBg2
12/20/12,$50.00 ,Posted,FY13 Annual Appeal,94115,0015000000jFK0k
12/20/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000jG4Wy
12/21/12,"$20,000.00 ",Posted,FY13 Annual Appeal,94703,0015000000bSWj6
12/21/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94109,0015000000cZPgE
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,94109,0015000000VRREW
12/21/12,"$3,500.00 ",Posted,FY13 Annual Appeal,94109,0015000000VRREW
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,94043,0015000000dz9kc
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,94133,0015000000VRRbC
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,94109,0015000000eY5H6
12/21/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000YmcmL
12/21/12,$500.00 ,Posted,FY13 Annual Appeal,94115,0015000000jG0vm
12/21/12,$502.18 ,Posted,FY13 Annual Appeal,94949,0015000000VRR8a
12/21/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000aE0qY
12/21/12,$200.00 ,Posted,FY13 Annual Appeal,94301,0015000000aFPXY
12/21/12,$100.00 ,Posted,FY13 Annual Appeal,94904,0015000000VRRZL
12/21/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94941,0015000000VRRVk
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,10021,0015000000VRR59
12/21/12,$500.00 ,Posted,FY13 Annual Appeal,95476,0015000000VRR4O
12/21/12,$100.00 ,Posted,FY13 Annual Appeal,94103,0015000000VRR8Z
12/21/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000YpRmH
12/21/12,$50.00 ,Posted,FY13 Annual Appeal,94131,0015000000VRRYr
12/21/12,$100.00 ,Posted,FY13 Annual Appeal,95366,0015000000f6cuY
12/21/12,"$1,250.00 ",Posted,FY13 Annual Appeal,94941,0015000000VRR4F
12/21/12,$250.00 ,Posted,FY13 Annual Appeal,94121,0015000000jG1EQ
12/22/12,$150.00 ,Posted,FY13 Annual Appeal,94131,0015000000VRRQS
12/22/12,$200.00 ,Posted,FY13 Annual Appeal,94920,0015000000jG4Xr
12/23/12,$500.00 ,Posted,FY13 Annual Appeal,94123,0015000000afVTa
12/23/12,$50.00 ,Posted,FY13 Annual Appeal,94107,0015000000cZclq
12/24/12,$25.00 ,Posted,FY13 Annual Appeal,94114,0015000000bRwMN
12/24/12,$300.00 ,Posted,FY13 Annual Appeal,94618,0015000000VRROy
12/24/12,$100.00 ,Posted,FY13 Annual Appeal,94706,0015000000VRRBj
12/25/12,$500.00 ,Posted,FY13 Annual Appeal,94127,0015000000VRR2r
12/26/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000VRR3b
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94117,0015000000jFysU
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94901,0015000000VRR9C
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,60622,0015000000VRROR
12/26/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94025,0015000000VRR7i
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94131,0015000000dGXkb
12/26/12,$250.00 ,Posted,FY13 Annual Appeal,94118,0015000000YnpFu
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94110,0015000000jFyqO
12/26/12,"$100,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR0f
12/26/12,$687.50 ,Posted,FY13 Annual Appeal,94104,0015000000dyvdR
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94131,0015000000VRRbz
12/26/12,$350.00 ,Posted,FY13 Annual Appeal,94118,0015000000f6nDo
12/26/12,"$2,500.00 ",Posted,FY13 Annual Appeal,94062,0015000000VRR11
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94025,0015000000cZcbD
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94133,0015000000ZikOy
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,95714,0015000000VRRMv
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,20015,0015000000jG0th
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000VRR25
12/26/12,"$25,000.00 ",Posted,FY13 Annual Appeal,94301,0015000000VRR1Y
12/26/12,"$35,000.00 ",Posted,FY13 Annual Appeal,94133,0015000000YnvTk
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94115,0015000000jFyua
12/26/12,$100.00 ,Posted,FY13 Annual Appeal,94115,0015000000jFyua
12/26/12,$500.00 ,Posted,FY13 Annual Appeal,94114,0015000000VRR43
12/26/12,$500.00 ,Posted,FY13 Annual Appeal,12564,0015000000bxKwj
12/26/12,"$50,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR8w
12/26/12,$500.00 ,Posted,FY13 Annual Appeal,10011,0015000000cZBYL
12/26/12,$250.00 ,Posted,FY13 Annual Appeal,94121,0015000000VRR5T
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,60615,0015000000VRRBr
12/26/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94024,0015000000cZcCx
12/26/12,$500.00 ,Posted,FY13 Annual Appeal,94904,0015000000jG0Yi
12/26/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94103,0015000000VRR1z
12/27/12,$250.00 ,Posted,FY13 Annual Appeal,94501,0015000000YJv9l
12/27/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94402,0015000000bS39h
12/27/12,$300.00 ,Posted,FY13 Annual Appeal,94109,0015000000cZGoU
12/27/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000dZWnT
12/27/12,$500.00 ,Posted,FY13 Annual Appeal,94939,0015000000cYyFu
12/27/12,$250.00 ,Posted,FY13 Annual Appeal,94707,0015000000bxQvM
12/27/12,$50.00 ,Posted,FY13 Annual Appeal,94609,0015000000cZSyZ
12/27/12,$50.00 ,Posted,FY13 Annual Appeal,94122,0015000000cZSy9
12/27/12,$40.00 ,Posted,FY13 Annual Appeal,94108,0015000000jG7ep
12/27/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94123,0015000000VRR27
12/27/12,$250.00 ,Posted,FY13 Annual Appeal,94103,0015000000f6ym1
12/27/12,$300.00 ,Posted,FY13 Annual Appeal,94901,0015000000VRR4L
12/27/12,$150.00 ,Posted,FY13 Annual Appeal,94303,0015000000YJpjH
12/27/12,$100.00 ,Posted,FY13 Annual Appeal,94104,0015000000e0Chf
12/27/12,$200.00 ,Posted,FY13 Annual Appeal,94609,0015000000cZcUV
12/27/12,$200.00 ,Posted,FY13 Annual Appeal,94115,0015000000VRRBm
12/28/12,$50.00 ,Posted,FY13 Annual Appeal,94121,0015000000bzivb
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94110,0015000000jjyi6
12/28/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94960,0015000000VRR8W
12/28/12,"$3,000.00 ",Posted,FY13 Annual Appeal,94108,0015000000bR26P
12/28/12,$500.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRR31
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94025,0015000000jkCdB
12/28/12,"$4,893.60 ",Posted,FY13 Annual Appeal,94105,0015000000VRRU4
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94062,0015000000VRRZM
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94948,0015000000jG849
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94107,0015000000jG81t
12/28/12,$100.00 ,Posted,FY13 Annual Appeal,94122,0015000000VRRVx
12/28/12,$36.00 ,Posted,FY13 Annual Appeal,91711,0015000000VRR8n
12/28/12,"$1,000.00 ",Posted,FY13 Annual Appeal,95032,0015000000Yovyl
12/28/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94301,0015000000VRRCm
12/28/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94010,0015000000VRR3p
12/28/12,$50.00 ,Posted,FY13 Annual Appeal,96740,0015000000VRR5d
12/29/12,$500.00 ,Posted,FY13 Annual Appeal,95032,0015000000VRRAX
12/29/12,$100.00 ,Posted,FY13 Annual Appeal,94061,0015000000VRRXo
12/29/12,$500.00 ,Posted,FY13 Annual Appeal,94110,0015000000iZYkD
12/29/12,$100.00 ,Posted,FY13 Annual Appeal,98112,0015000000YpYs1
12/29/12,$150.00 ,Posted,FY13 Annual Appeal,10128,0015000000VRRc5
12/29/12,$100.00 ,Posted,FY13 Annual Appeal,86351,0015000000cZ8RZ
12/29/12,$100.00 ,Posted,FY13 Annual Appeal,,0015000000VRRUU
12/30/12,"$1,000.00 ",Posted,FY13 Annual Appeal,97405,0015000000VRRYi
12/30/12,$500.00 ,Posted,FY13 Annual Appeal,94102,0015000000iHmDY
12/30/12,"$1,500.00 ",Posted,FY13 Annual Appeal,94901,0015000000VRRGG
12/30/12,$100.00 ,Posted,FY13 Annual Appeal,94133,0015000000jjyfl
12/30/12,$100.00 ,Posted,FY13 Annual Appeal,94611,0015000000WVyyG
12/30/12,"$8,000.00 ",Posted,FY13 Annual Appeal,94708,0015000000bRDuj
12/30/12,$350.00 ,Posted,FY13 Annual Appeal,94117,0015000000VRRMS
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,94107,0015000000VRR8R
12/31/12,$35.00 ,Posted,FY13 Annual Appeal,,0015000000VRRZ4
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000VRRXY
12/31/12,$50.00 ,Posted,FY13 Annual Appeal,94103,0015000000jkpRE
12/31/12,"$5,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRR0L
12/31/12,$300.00 ,Posted,FY13 Annual Appeal,94705,0015000000YKMfc
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,76102,0015000000jkkFm
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94117,0015000000VRRW8
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRRNp
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94131,0015000000VRRS6
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,94941,0015000000VRRQG
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,,0015000000jkpQf
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,,0015000000jkpPD
12/31/12,"$3,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR4h
12/31/12,$50.00 ,Posted,FY13 Annual Appeal,95035,0015000000jjx5U
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94115,0015000000VRR7v
12/31/12,$250.00 ,Posted,FY13 Annual Appeal,94117,0015000000cZVZZ
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,94109,0015000000VRRcN
12/31/12,"$2,500.00 ",Posted,FY13 Annual Appeal,94123,0015000000VRR8N
12/31/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94107,0015000000VRREY
12/31/12,$500.00 ,Posted,FY13 Annual Appeal,94563,0015000000VRRRv
12/31/12,$300.00 ,Posted,FY13 Annual Appeal,7030,0015000000VRRMq
12/31/12,"$20,000.00 ",Posted,FY13 Annual Appeal,94118,0015000000VRRWK
12/31/12,$500.00 ,Posted,FY13 Annual Appeal,94114,0015000000YKNfK
12/31/12,"$5,000.00 ",Posted,FY13 Annual Appeal,90046,0015000000f78TY
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,94118,0015000000VRR34
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,10803,0015000000WWbFX
12/31/12,$100.00 ,Posted,FY13 Annual Appeal,,0015000000jknKi
12/31/12,$500.00 ,Posted,FY13 Annual Appeal,94110,0015000000eWvQ1
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94108,0015000000VRR8O
12/31/12,$200.00 ,Posted,FY13 Annual Appeal,94133,0015000000dzzoD
12/31/12,$50.00 ,Posted,FY13 Annual Appeal,94618,0015000000VRRep
12/31/12,"$10,000.00 ",Posted,FY13 Annual Appeal,6831,0015000000VRRHH
12/31/12,"$10,000.00 ",Posted,FY13 Annual Appeal,94960,0015000000VRRBn
12/31/12,$500.00 ,Posted,FY13 Annual Appeal,94022,0015000000ajBJg
12/31/12,"$1,000.00 ",Posted,FY13 Annual Appeal,94022,0015000000VRRWJ
